ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7861	11:27:15.452	1.39747E+15																24		Fixation	350	2151	1012	472	1183	285	1248	293	1215	289	2007	988	332,38	214,32	350,61	211,91	341,50	213,12	203,86	295,42	532,90	270,56	294,59	533,30					615,76	615,76	3,48	3,62	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7878	11:27:15.469	1.39747E+15																24		Fixation	350	2151	1012	473	1165	276	1081	244	1123	260	1915	959	327,21	216,72	303,84	225,72	315,53	221,22	203,41	295,43	532,93	269,90	292,91	531,34					615,81	615,81	3,50	3,64	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7895	11:27:15.485	1.39747E+15																25		Fixation	250	1640	985	474	865	280	921	271	893	275	1685	974	242,95	215,48	258,80	218,21	250,87	216,84	202,96	295,69	533,30	269,24	292,16	529,32					616,29	616,29	3,45	3,62	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7911	11:27:15.502	1.39747E+15																25		Fixation	250	1640	985	475	836	280	876	273	856	276	1648	975	234,81	215,50	246,19	217,62	240,50	216,56	202,77	295,66	533,27	269,01	292,08	529,16					616,26	616,26	3,41	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7928	11:27:15.519	1.39747E+15																25		Fixation	250	1640	985	476	825	279	873	279	849	279	1641	978	231,68	215,99	245,24	215,86	238,46	215,93	202,74	295,71	533,40	269,01	292,13	529,27					616,40	616,40	3,39	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7945	11:27:15.535	1.39747E+15																25		Fixation	250	1640	985	477	825	281	876	279	850	280	1642	979	231,69	215,27	246,07	215,78	238,88	215,53	202,70	295,69	533,44	268,99	292,04	529,16					616,42	616,42	3,41	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7961	11:27:15.552	1.39747E+15																25		Fixation	250	1640	985	478	825	285	872	288	848	286	1640	985	231,73	214,08	244,95	213,30	238,34	213,69	202,68	295,70	533,51	269,00	292,12	529,32					616,50	616,50	3,40	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7978	11:27:15.569	1.39747E+15																25		Fixation	250	1640	985	479	825	288	871	284	848	286	1640	985	231,71	213,41	244,67	214,52	238,19	213,96	202,67	295,57	533,34	269,00	292,11	529,33					616,28	616,28	3,37	3,56	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									7995	11:27:15.585	1.39747E+15																25		Fixation	250	1640	985	480	828	293	873	283	850	288	1642	987	232,56	211,99	245,38	214,89	238,97	213,44	202,66	295,55	533,32	268,99	291,94	529,12					616,25	616,25	3,39	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8011	11:27:15.602	1.39747E+15																25		Fixation	250	1640	985	481	829	293	874	284	851	288	1643	987	232,83	212,07	245,60	214,50	239,22	213,29	202,67	295,53	533,31	269,00	291,88	529,05					616,23	616,23	3,36	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8028	11:27:15.619	1.39747E+15																25		Fixation	250	1640	985	482	827	292	874	285	850	288	1642	987	232,23	212,20	245,63	214,17	238,93	213,19	202,68	295,51	533,31	269,02	291,87	529,07					616,22	616,22	3,35	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8045	11:27:15.635	1.39747E+15																25		Fixation	250	1640	985	483	824	292	871	285	847	288	1639	987	231,50	212,20	244,82	214,08	238,16	213,14	202,70	295,47	533,25	269,05	291,96	529,22					616,15	616,15	3,37	3,53	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8061	11:27:15.652	1.39747E+15																25		Fixation	250	1640	985	484	823	289	869	282	846	285	1638	984	231,14	213,01	244,01	215,05	237,57	214,03	202,72	295,48	533,27	269,08	291,97	529,27					616,17	616,17	3,39	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8078	11:27:15.669	1.39747E+15																25		Fixation	250	1640	985	485	823	297	868	278	845	287	1637	986	231,36	210,95	243,88	216,04	237,62	213,50	202,73	295,53	533,34	269,10	291,98	529,29					616,25	616,25	3,37	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8094	11:27:15.685	1.39747E+15																25		Fixation	250	1640	985	486	818	295	872	286	845	290	1637	989	229,75	211,45	244,90	213,81	237,33	212,63	202,74	295,51	533,29	269,11	291,99	529,28					616,20	616,20	3,37	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8111	11:27:15.702	1.39747E+15																25		Fixation	250	1640	985	487	821	286	871	287	846	286	1638	985	230,53	213,79	244,84	213,66	237,69	213,73	202,71	295,66	533,51	269,11	292,17	529,50					616,47	616,47	3,37	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8128	11:27:15.719	1.39747E+15																25		Fixation	250	1640	985	488	682	237	769	246	725	241	1517	940	191,47	227,70	216,05	224,99	203,76	226,35	202,43	295,83	533,72	268,81	293,10	530,78					616,75	616,75	3,39	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8144	11:27:15.735	1.39747E+15																26		Fixation	366	1367	920	489	549	216	641	227	595	221	1387	920	154,29	233,54	180,19	230,56	167,24	232,05	202,11	295,50	533,22	268,45	294,25	532,43					616,18	616,18	3,39	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8161	11:27:15.752	1.39747E+15																26		Fixation	366	1367	920	490	533	203	623	247	578	225	1370	924	149,87	237,20	175,16	224,72	162,51	230,96	202,01	295,58	533,31	268,32	294,17	532,22					616,30	616,30	3,40	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8178	11:27:15.769	1.39747E+15																26		Fixation	366	1367	920	491	532	201	618	238	575	219	1367	918	149,42	237,59	173,51	227,44	161,47	232,51	202,00	295,66	533,40	268,33	294,18	532,24					616,42	616,42	3,40	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8194	11:27:15.785	1.39747E+15																26		Fixation	366	1367	920	492	532	201	618	234	575	217	1367	916	149,36	237,73	173,52	228,36	161,44	233,04	201,99	295,67	533,37	268,35	294,26	532,33					616,39	616,39	3,37	3,59	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8211	11:27:15.802	1.39747E+15																26		Fixation	366	1367	920	493	534	206	618	237	576	221	1368	920	149,98	236,21	173,74	227,68	161,86	231,94	201,99	295,67	533,34	268,36	294,20	532,20					616,37	616,37	3,38	3,58	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8228	11:27:15.818	1.39747E+15																26		Fixation	366	1367	920	494	530	204	618	240	574	222	1366	921	148,84	236,90	173,68	226,85	161,26	231,87	202,00	295,65	533,30	268,38	294,19	532,19					616,32	616,32	3,37	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8244	11:27:15.835	1.39747E+15																26		Fixation	366	1367	920	495	529	200	617	241	573	220	1365	919	148,66	238,09	173,30	226,47	160,98	232,28	202,00	295,63	533,24	268,39	294,17	532,16					616,26	616,26	3,36	3,56	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8261	11:27:15.852	1.39747E+15																26		Fixation	366	1367	920	496	528	212	615	240	571	226	1363	925	148,29	234,72	172,88	226,68	160,59	230,70	202,01	295,62	533,20	268,39	294,16	532,14					616,23	616,23	3,35	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8278	11:27:15.868	1.39747E+15																26		Fixation	366	1367	920	497	534	202	616	236	575	219	1367	918	149,91	237,50	173,04	227,91	161,47	232,71	202,00	295,63	533,20	268,39	294,16	532,13					616,23	616,23	3,35	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8294	11:27:15.885	1.39747E+15																26		Fixation	366	1367	920	498	535	202	619	237	577	219	1369	918	150,22	237,54	174,02	227,72	162,12	232,63	201,98	295,57	533,11	268,38	294,16	532,13					616,12	616,12	3,34	3,54	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8311	11:27:15.902	1.39747E+15																26		Fixation	366	1367	920	499	534	206	616	233	575	219	1367	918	149,94	236,21	173,12	228,69	161,53	232,45	201,95	295,57	533,13	268,37	294,17	532,18					616,14	616,14	3,35	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8328	11:27:15.918	1.39747E+15																26		Fixation	366	1367	920	500	531	200	616	235	573	217	1365	916	149,27	238,11	173,00	228,09	161,13	233,10	201,92	295,55	533,13	268,33	294,18	532,18					616,14	616,14	3,34	3,53	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8344	11:27:15.935	1.39747E+15																26		Fixation	366	1367	920	501	533	198	618	234	575	216	1367	915	149,66	238,50	173,54	228,48	161,60	233,49	201,88	295,45	532,99	268,30	294,24	532,27					615,97	615,97	3,35	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8361	11:27:15.952	1.39747E+15																26		Fixation	366	1367	920	502	529	199	614	242	571	220	1363	919	148,62	238,18	172,50	226,35	160,56	232,27	201,83	295,48	533,05	268,24	294,15	532,11					616,03	616,03	3,34	3,51	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8378	11:27:15.968	1.39747E+15																26		Fixation	366	1367	920	503	531	205	611	239	571	222	1363	921	149,13	236,68	171,58	227,16	160,35	231,92	201,77	295,46	533,03	268,20	294,14	532,08					616,01	616,01	3,35	3,50	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8394	11:27:15.985	1.39747E+15																26		Fixation	366	1367	920	504	531	212	615	239	573	225	1365	924	149,28	234,61	172,92	227,21	161,10	230,91	201,72	295,39	532,96	268,15	294,23	532,23					615,91	615,91	3,33	3,50	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8411	11:27:16.002	1.39747E+15																26		Fixation	366	1367	920	505	532	205	611	235	571	220	1363	919	149,54	236,55	171,80	228,27	160,67	232,41	201,68	295,33	532,91	268,12	294,26	532,28					615,84	615,84	3,34	3,49	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8427	11:27:16.018	1.39747E+15																26		Fixation	366	1367	920	506	533	207	612	234	572	220	1364	919	149,68	236,13	172,03	228,38	160,86	232,25	201,64	295,38	532,99	268,07	294,16	532,10					615,93	615,93	3,32	3,49	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8444	11:27:16.035	1.39747E+15																26		Fixation	366	1367	920	507	536	202	613	246	574	224	1366	923	150,61	237,31	172,32	225,19	161,47	231,25	201,61	295,35	532,95	268,06	294,14	532,07					615,89	615,89	3,32	3,50	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8461	11:27:16.052	1.39747E+15																26		Fixation	366	1367	920	508	534	208	613	242	573	225	1365	924	150,00	235,64	172,29	226,11	161,14	230,87	201,60	295,35	532,96	268,05	294,09	532,01					615,90	615,90	3,31	3,48	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8477	11:27:16.068	1.39747E+15																26		Fixation	366	1367	920	509	535	263	612	250	573	256	1365	955	150,30	220,30	172,03	223,90	161,17	222,10	201,66	295,18	532,79	268,06	293,85	531,96					615,66	615,66	3,30	3,48	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8494	11:27:16.085	1.39747E+15																26		Fixation	366	1367	920	510	556	444	621	370	588	407	1380	1106	156,26	169,57	174,41	190,40	165,33	179,99	201,78	294,83	532,95	267,95	292,79	531,31					615,60	615,60	3,30	3,50	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8511	11:27:16.102	1.39747E+15																27		Fixation	316	1366	1286	511	552	606	593	534	572	570	1364	1269	155,17	124,40	166,69	144,53	160,93	134,46	201,80	294,60	533,18	267,88	292,33	531,16					615,67	615,67	3,30	3,46	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8527	11:27:16.118	1.39747E+15																27		Fixation	316	1366	1286	512	550	606	597	544	573	575	1365	1274	154,62	124,30	167,68	141,66	161,15	132,98	201,75	294,46	532,95	267,92	292,30	531,13					615,41	615,41	3,23	3,46	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8544	11:27:16.135	1.39747E+15																27		Fixation	316	1366	1286	513	548	624	595	556	571	590	1363	1289	153,96	119,24	167,06	138,18	160,51	128,71	201,73	294,38	532,82	267,93	292,30	531,13					615,25	615,25	3,22	3,42	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8561	11:27:16.152	1.39747E+15																27		Fixation	316	1366	1286	514	557	628	595	549	576	588	1368	1287	156,52	118,17	167,30	140,30	161,91	129,24	201,68	294,27	532,64	267,92	292,28	531,09					615,04	615,04	3,23	3,40	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8577	11:27:16.168	1.39747E+15																27		Fixation	316	1366	1286	515	558	618	592	557	575	587	1367	1286	156,67	121,05	166,34	138,10	161,50	129,57	201,60	294,41	532,88	267,91	292,29	531,09					615,33	615,33	3,21	3,42	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8594	11:27:16.185	1.39747E+15																27		Fixation	316	1366	1286	516	552	620	596	561	574	590	1366	1289	155,04	120,47	167,38	136,90	161,21	128,69	201,57	294,26	532,70	267,87	292,24	531,02					615,09	615,09	3,22	3,43	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8611	11:27:16.202	1.39747E+15																27		Fixation	316	1366	1286	517	551	617	593	557	572	587	1364	1286	154,69	121,24	166,63	138,11	160,66	129,67	201,51	294,27	532,75	267,82	292,11	530,82					615,15	615,15	3,21	3,41	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8627	11:27:16.218	1.39747E+15																27		Fixation	316	1366	1286	518	561	628	601	553	581	590	1373	1289	157,56	118,26	168,87	139,16	163,22	128,71	201,44	294,32	532,86	267,80	292,18	530,95					615,27	615,27	3,22	3,43	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8644	11:27:16.235	1.39747E+15																27		Fixation	316	1366	1286	519	556	623	599	554	577	588	1369	1287	156,32	119,42	168,23	138,88	162,27	129,15	201,42	294,30	532,84	267,78	292,19	530,96					615,24	615,24	3,22	3,44	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8661	11:27:16.252	1.39747E+15																27		Fixation	316	1366	1286	520	561	628	600	560	580	594	1372	1293	157,52	118,20	168,70	137,08	163,11	127,64	201,41	294,19	532,70	267,77	292,19	530,96					615,06	615,06	3,24	3,43	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8677	11:27:16.268	1.39747E+15																27		Fixation	316	1366	1286	521	551	618	594	554	572	586	1364	1285	154,94	120,99	166,76	138,81	160,85	129,90	201,40	294,16	532,68	267,78	292,16	530,94					615,03	615,03	3,22	3,42	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8694	11:27:16.285	1.39747E+15																27		Fixation	316	1366	1286	522	550	609	597	555	573	582	1365	1281	154,64	123,36	167,75	138,62	161,19	130,99	201,40	294,13	532,66	267,78	292,16	530,94					615,00	615,00	3,21	3,44	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8711	11:27:16.302	1.39747E+15																27		Fixation	316	1366	1286	523	552	611	600	560	576	585	1368	1284	155,12	122,79	168,56	137,16	161,84	129,97	201,41	294,16	532,69	267,80	292,10	530,86					615,04	615,04	3,24	3,46	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8727	11:27:16.318	1.39747E+15																27		Fixation	316	1366	1286	524	552	619	597	553	574	586	1366	1285	155,15	120,72	167,60	139,17	161,37	129,95	201,43	294,16	532,69	267,83	292,07	530,82					615,04	615,04	3,24	3,45	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8744	11:27:16.335	1.39747E+15																27		Fixation	316	1366	1286	525	556	617	591	555	573	586	1365	1285	156,32	121,17	166,17	138,50	161,25	129,83	201,44	294,24	532,81	267,88	292,14	530,96					615,18	615,18	3,26	3,44	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8761	11:27:16.351	1.39747E+15																27		Fixation	316	1366	1286	526	556	620	587	548	571	584	1363	1283	156,09	120,31	165,01	140,44	160,55	130,38	201,46	294,26	532,83	267,91	292,11	530,93					615,21	615,21	3,27	3,44	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8777	11:27:16.368	1.39747E+15																27		Fixation	316	1366	1286	527	552	619	596	555	574	587	1366	1286	155,22	120,63	167,33	138,58	161,27	129,61	201,51	294,10	532,58	267,93	292,13	530,98					614,91	614,91	3,27	3,48	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8794	11:27:16.385	1.39747E+15																27		Fixation	316	1366	1286	528	544	610	596	564	570	587	1362	1286	152,79	123,07	167,40	136,13	160,10	129,60	201,55	294,09	532,54	267,95	292,16	531,00					614,86	614,86	3,26	3,51	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8811	11:27:16.401	1.39747E+15																27		Fixation	316	1366	1286	529	545	619	594	562	569	590	1361	1289	153,10	120,67	166,81	136,61	159,95	128,64	201,56	294,08	532,53	267,95	292,14	530,99					614,85	614,85	3,29	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8827	11:27:16.418	1.39747E+15																28		Fixation	317	1328	1338	530	509	671	558	603	533	637	1325	1336	143,12	105,98	156,64	125,10	149,88	115,54	201,55	293,96	532,43	267,83	291,72	530,41					614,70	614,70	3,32	3,50	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8844	11:27:16.435	1.39747E+15																28		Fixation	317	1328	1338	531	513	664	565	606	539	635	1331	1334	144,18	108,11	158,82	124,36	151,50	116,23	201,55	293,94	532,41	267,83	291,72	530,41					614,68	614,68	3,32	3,52	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8861	11:27:16.451	1.39747E+15																28		Fixation	317	1328	1338	532	511	673	565	615	538	644	1330	1343	143,62	105,54	158,86	121,80	151,24	113,67	201,54	293,93	532,39	267,84	291,75	530,44					614,66	614,66	3,35	3,55	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8877	11:27:16.468	1.39747E+15																28		Fixation	317	1328	1338	533	507	665	566	614	536	639	1328	1338	142,51	107,79	158,96	122,21	150,73	115,00	201,54	293,93	532,39	267,84	291,72	530,40					614,66	614,66	3,34	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8894	11:27:16.485	1.39747E+15																28		Fixation	317	1328	1338	534	511	672	569	617	540	644	1332	1343	143,51	105,79	159,92	121,19	151,72	113,49	201,54	293,94	532,41	267,84	291,72	530,42					614,68	614,68	3,37	3,57	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8910	11:27:16.501	1.39747E+15																28		Fixation	317	1328	1338	535	513	671	564	618	538	644	1330	1343	144,00	106,20	158,45	120,99	151,22	113,59	201,54	293,93	532,40	267,86	291,76	530,51					614,67	614,67	3,38	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8927	11:27:16.518	1.39747E+15																28		Fixation	317	1328	1338	536	511	670	561	605	536	637	1328	1336	143,47	106,31	157,50	124,51	150,48	115,41	201,56	293,87	532,31	267,89	291,81	530,63					614,56	614,56	3,37	3,60	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8944	11:27:16.535	1.39747E+15																28		Fixation	317	1328	1338	537	506	668	566	607	536	637	1328	1336	142,03	106,86	159,01	123,92	150,52	115,39	201,58	293,83	532,26	267,91	291,88	530,76					614,50	614,50	3,40	3,63	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8960	11:27:16.551	1.39747E+15																28		Fixation	317	1328	1338	538	504	668	564	606	534	637	1326	1336	141,64	106,86	158,45	124,40	150,04	115,63	201,60	293,85	532,29	267,93	291,89	530,77					614,53	614,53	3,42	3,63	0	0			
14.04.2014	03.02.2002	Test2	New test	P01	Rec 01	14.04.2014	10324	1680 x 1050	20140414_111456.jpg	-792	-699	3264	2448									8977	11:27:16.568	1.39747E+15																28		Fixation	317	1328	1338	539	505	667	576	612	540	639	1332	1338	141,93	107,13	161,70	122,66	151,81	114,89	201,60	293,84	532,28	267,93	291,86	530,75					614,51	614,51	3,41	3,66	0	0			
